Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Year,Tenure_Ratio,Education_Income_Ratio,Distance_Per_Income,Years_Per_Promotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
46,1,261,21,2,1821,4,66,3,2,2,8926,10842,4,22,4,4,1,13,2,4,9,7,3,7,637.5714285714286,0.6428571428571429,2975.3333333333335,0.002352414024868377,2.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,1194,1,3,1822,3,52,3,2,4,6513,9060,4,17,3,4,1,12,3,3,5,3,0,3,501.0,0.38461538461538464,1628.25,0.00015351550506601167,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,810,8,2,1823,2,92,4,2,3,6799,22128,1,21,4,3,2,10,5,3,10,8,4,8,618.0909090909091,0.9090909090909091,2266.3333333333335,0.001176470588235294,2.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
58,0,350,2,3,1824,2,52,3,4,2,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14,428.7105263157895,0.42105263157894735,4072.75,0.00012275963663147557,1.0666666666666667,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,0,185,23,4,1826,2,91,1,1,3,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3,386.42857142857144,0.7142857142857143,541.0,0.008499630450849963,5.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
47,0,1001,4,3,1827,3,92,2,3,2,10333,19271,8,12,3,3,1,28,4,3,22,11,14,10,356.3103448275862,0.7586206896551724,2583.25,0.0003870718018192375,1.4666666666666666,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,0,750,12,3,1829,2,47,3,2,1,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7,278.0,0.4375,1112.0,0.0026972353337828725,0.875,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,431,7,4,1830,4,68,3,2,4,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,456.93333333333334,0.4666666666666667,1370.8,0.0010211524434719183,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,1125,7,4,1833,1,68,3,3,1,9637,8277,2,14,3,4,2,9,3,3,3,2,2,2,963.7,0.3,1927.4,0.0007262917617763021,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,0,1217,1,3,1834,3,67,3,1,1,3591,12719,1,25,4,3,1,3,3,3,3,2,1,2,897.75,0.75,897.75,0.00027839643652561246,1.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,723,2,4,1835,2,77,1,2,4,5405,4244,2,20,4,1,2,20,4,2,4,2,0,3,257.3809523809524,0.19047619047619047,1081.0,0.0003699593044765076,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26,0,572,10,3,1836,3,46,3,2,4,4684,9125,1,13,3,1,0,5,4,3,5,3,1,2,780.6666666666666,0.8333333333333334,1171.0,0.0021344717182497333,2.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
58,0,1216,15,4,1837,1,87,3,4,3,15787,21624,2,14,3,2,0,23,3,3,2,2,2,2,657.7916666666666,0.08333333333333333,3157.4,0.0009500886749429947,0.6666666666666666,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
18,0,1431,14,3,1839,2,33,3,1,3,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0,1514.0,0.0,378.5,0.009240924092409241,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,1,359,18,5,1842,4,89,4,1,1,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0,985.3333333333334,0.3333333333333333,492.6666666666667,0.00608725059181603,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29,1,350,13,3,1844,1,56,2,1,1,2335,3157,4,15,3,4,3,4,3,3,2,2,2,0,467.0,0.4,583.75,0.005565068493150685,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
45,0,589,2,4,1845,3,67,3,2,3,5154,19665,4,22,4,2,2,10,3,4,8,7,5,7,468.54545454545456,0.7272727272727273,1030.8,0.0003879728419010669,1.3333333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,430,2,4,1847,4,73,3,2,2,6962,19573,4,22,4,4,1,15,2,3,1,0,0,0,435.125,0.0625,1392.4,0.0002872325147206664,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
43,0,1422,2,4,1849,1,92,3,2,4,5675,19246,1,20,4,3,1,7,5,3,7,7,7,7,709.375,0.875,1135.0,0.00035236081747709656,0.875,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27,0,1297,5,2,1850,4,53,3,1,4,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2,339.85714285714283,0.7142857142857143,793.0,0.0021008403361344537,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,0,574,20,1,1852,4,40,3,1,4,3812,7003,1,13,3,2,0,11,3,4,11,8,3,10,317.6666666666667,0.9166666666666666,1906.0,0.005245213742460005,2.75,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
32,0,1318,10,4,1853,4,79,3,2,4,4648,26075,8,13,3,3,0,4,2,4,0,0,0,0,929.6,0.0,929.6,0.0021510002151000217,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42,0,355,10,4,1854,3,38,3,1,3,2936,6161,3,22,4,2,2,10,1,2,6,3,3,3,266.90909090909093,0.5454545454545454,587.2,0.0034048348655090228,1.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
47,0,207,9,4,1856,2,64,3,1,3,2105,5411,4,12,3,3,0,7,2,3,2,2,2,0,263.125,0.25,421.0,0.004273504273504274,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,706,2,2,1857,4,82,3,3,4,8578,19989,3,14,3,3,1,12,4,2,9,8,4,7,659.8461538461538,0.6923076923076923,2859.3333333333335,0.00023312740412635504,1.8,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,0,280,1,2,1858,3,43,3,1,4,2706,10494,1,15,3,2,1,3,2,3,3,2,2,2,676.5,0.75,902.0,0.0003694126339120798,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
29,0,726,29,1,1859,4,93,1,2,3,6384,21143,8,17,3,4,2,11,3,3,7,0,1,6,532.0,0.5833333333333334,3192.0,0.0045418950665622555,3.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,1142,8,3,1860,4,81,3,1,3,3968,13624,4,13,3,4,0,8,3,3,0,0,0,0,440.8888888888889,0.0,992.0,0.002015621063240111,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
32,1,414,2,4,1862,3,82,2,2,2,9907,26186,7,12,3,3,0,7,3,2,2,2,2,2,1238.375,0.25,1981.4,0.00020185708518368994,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
46,0,1319,3,3,1863,1,45,4,4,1,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8,508.65384615384613,0.7307692307692307,3306.25,0.00022682594888855285,6.333333333333333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,0,728,23,1,1864,2,36,2,2,3,3540,7018,1,21,4,4,1,9,5,3,9,8,5,8,354.0,0.9,1770.0,0.006495340299350466,1.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,0,352,6,1,1865,4,87,2,1,2,2804,15434,1,11,3,4,0,1,3,3,1,0,0,0,1402.0,0.5,1402.0,0.0021390374331550803,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
43,0,823,6,3,1866,1,81,2,5,3,19392,22539,7,13,3,4,0,21,2,3,16,12,6,14,881.4545454545455,0.7272727272727273,4848.0,0.0003093899860774506,2.2857142857142856,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,0,1224,10,3,1867,4,91,2,5,2,19665,13583,4,12,3,4,0,29,3,3,22,10,12,9,655.5,0.7333333333333333,4916.25,0.0005084918132818062,1.6923076923076923,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,1,459,24,2,1868,4,73,2,1,4,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0,1219.5,0.5,813.0,0.009836065573770493,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
46,1,1254,10,3,1869,3,64,3,3,2,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7,487.6,0.5333333333333333,1828.5,0.001367053998632946,8.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,0,1131,15,3,1870,4,77,2,1,1,4774,23844,0,19,3,4,1,8,2,2,7,6,7,3,530.4444444444445,0.7777777777777778,1193.5,0.0031413612565445027,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,835,19,4,1871,4,41,3,2,4,3902,5141,8,14,3,2,3,7,2,3,2,2,2,2,487.75,0.25,780.4,0.004868050217781194,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
55,0,836,2,4,1873,2,98,2,1,4,2662,7975,8,20,4,2,1,19,2,4,5,2,0,4,133.1,0.25,532.4,0.0007510326699211416,5.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
28,0,1172,3,3,1875,2,78,3,1,2,2856,3692,1,19,3,4,1,1,3,3,1,0,0,0,1428.0,0.5,714.0,0.0010500525026251313,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30,1,945,9,3,1876,2,89,3,1,4,1081,16019,1,13,3,3,0,1,3,2,1,0,0,0,540.5,0.5,270.25,0.00831792975970425,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
22,1,391,7,1,1878,4,75,3,1,2,2472,26092,1,23,4,1,0,1,2,3,1,0,0,0,1236.0,0.5,1236.0,0.0028305701577031944,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
36,0,1266,10,4,1880,2,63,2,2,3,5673,6060,1,13,3,1,1,10,4,3,10,9,1,7,515.7272727272727,0.9090909090909091,1134.6,0.0017624250969333803,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
31,0,311,20,3,1881,2,89,3,2,3,4197,18624,1,11,3,1,1,10,2,3,10,8,0,2,381.54545454545456,0.9090909090909091,1049.25,0.004764173415912339,10.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,0,1480,4,3,1882,3,64,3,3,4,9713,24444,2,13,3,4,3,9,3,3,5,3,1,0,971.3,0.5,2428.25,0.00041177681696520483,2.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
29,0,592,7,3,1883,4,59,3,1,1,2062,19384,3,14,3,2,0,11,2,3,3,2,1,2,171.83333333333334,0.25,515.5,0.0033931168201648087,1.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,0,783,7,4,1885,4,78,3,2,1,4284,13588,5,22,4,3,1,16,2,3,5,3,0,4,252.0,0.29411764705882354,856.8,0.001633605600933489,5.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
35,0,219,16,2,1886,4,44,2,2,2,4788,25388,0,11,3,4,0,4,2,3,3,2,0,2,957.6,0.6,1596.0,0.003340989768218835,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
45,0,556,25,2,1888,2,93,2,2,4,5906,23888,0,13,3,4,2,10,2,2,9,8,3,8,536.9090909090909,0.8181818181818182,1968.6666666666667,0.004232266802099204,2.25,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,0,1213,2,1,1890,2,94,2,2,4,3886,4223,1,21,4,4,0,10,2,2,10,1,0,8,353.27272727272725,0.9090909090909091,1943.0,0.0005145356315924878,10.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
40,0,1137,1,4,1892,1,98,3,4,1,16823,18991,2,11,3,1,1,22,3,3,19,7,11,16,731.4347826086956,0.8260869565217391,3364.6,5.943889681407513e-05,1.5833333333333333,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26,0,482,1,2,1893,2,90,2,1,3,2933,14908,1,13,3,3,1,1,3,2,1,0,1,0,1466.5,0.5,977.6666666666666,0.00034083162917518747,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,0,511,2,2,1898,1,89,4,2,3,6500,26997,0,14,3,2,0,9,5,2,8,7,0,7,650.0,0.8,2166.6666666666665,0.00030764497769573913,8.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,117,22,3,1900,4,58,3,4,4,17174,2437,3,11,3,2,1,24,3,3,22,17,4,7,686.96,0.88,4293.5,0.0012809315866084425,4.4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,0,170,1,4,1903,2,78,4,2,1,5033,9364,2,15,3,4,1,10,5,3,2,0,2,2,457.54545454545456,0.18181818181818182,1006.6,0.0001986491855383393,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,1,967,16,4,1905,4,85,1,1,1,2307,14460,1,23,4,2,1,5,2,3,5,2,3,0,384.5,0.8333333333333334,461.4,0.006932409012131715,1.25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
56,1,1162,24,2,1907,1,97,3,1,4,2587,10261,1,16,3,4,0,5,3,3,4,2,1,0,431.1666666666667,0.6666666666666666,862.3333333333334,0.00927357032457496,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,0,335,17,2,1908,3,33,2,2,2,5507,16822,2,16,3,3,2,12,1,1,4,2,1,3,423.61538461538464,0.3076923076923077,1835.6666666666667,0.0030864197530864196,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
41,0,337,8,3,1909,3,54,3,2,2,4393,26841,5,21,4,3,1,14,3,3,5,4,1,4,292.8666666666667,0.3333333333333333,1098.25,0.0018206645425580337,2.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,1396,6,3,1911,3,83,3,3,1,13348,14842,9,13,3,2,1,18,3,4,13,7,5,7,702.5263157894736,0.6842105263157895,3337.0,0.0004494718705521013,2.1666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
31,0,1079,10,2,1912,3,86,3,2,4,6583,20115,2,11,3,4,1,8,2,3,5,2,1,4,731.4444444444445,0.5555555555555556,2194.3333333333335,0.0015188335358444715,2.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,0,735,3,1,1915,4,75,2,2,4,8103,16495,3,12,3,3,0,9,3,2,4,2,0,1,810.3,0.4,4051.5,0.00037018756169792695,4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,0,471,4,3,1916,1,62,4,1,3,3978,16031,8,12,3,2,1,4,0,2,2,2,2,2,795.6,0.4,994.5,0.0010052777079668257,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,0,1096,6,3,1918,3,61,4,1,4,2544,7102,0,18,3,1,1,8,3,3,7,7,7,7,282.6666666666667,0.7777777777777778,636.0,0.002357563850687623,0.875,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
45,0,1297,1,4,1922,2,44,3,2,3,5399,14511,4,12,3,3,0,12,3,3,4,2,0,3,415.3076923076923,0.3076923076923077,1079.8,0.00018518518518518518,4.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,0,217,10,4,1924,2,43,3,2,3,5487,10410,1,14,3,2,0,10,2,2,10,4,0,9,498.8181818181818,0.9090909090909091,1097.4,0.0018221574344023323,10.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,0,783,1,2,1927,3,42,2,2,4,6834,19255,1,12,3,3,1,7,2,3,7,7,0,7,854.25,0.875,2278.0,0.0001463057790782736,7.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
29,1,746,24,3,1928,3,45,4,1,1,1091,10642,1,17,3,4,0,1,3,3,1,0,0,0,545.5,0.5,272.75,0.02197802197802198,1.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
39,0,1251,21,4,1929,1,32,1,2,3,5736,3987,6,19,3,3,1,10,1,3,3,2,1,2,521.4545454545455,0.2727272727272727,1147.2,0.003660449712393237,1.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,0,1354,2,4,1931,2,41,3,1,2,2226,6073,1,11,3,3,1,6,3,2,5,3,1,2,318.0,0.7142857142857143,445.2,0.000898069151324652,2.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
34,0,735,22,4,1932,3,86,2,2,4,5747,26496,1,15,3,2,0,16,3,3,15,10,6,11,338.05882352941177,0.8823529411764706,1149.4,0.003827418232428671,2.142857142857143,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
28,1,1475,13,2,1933,4,84,3,2,3,9854,23352,3,11,3,4,0,6,0,3,2,0,2,2,1407.7142857142858,0.2857142857142857,3284.6666666666665,0.0013191273465246068,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
47,0,1169,14,4,1934,3,64,3,2,2,5467,2125,8,18,3,3,1,16,4,4,8,7,1,7,321.5882352941176,0.47058823529411764,1093.4,0.002560351133869788,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
56,0,1443,11,5,1935,4,89,2,2,1,5380,20328,4,16,3,3,1,6,3,3,0,0,0,0,768.5714285714286,0.0,896.6666666666666,0.0020442296970823266,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,0,867,9,2,1936,1,87,3,2,1,5151,12315,1,25,4,4,1,10,3,3,10,0,7,9,468.27272727272725,0.9090909090909091,1717.0,0.0017468944099378882,1.25,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,0,1394,8,3,1937,4,58,2,2,2,2133,18115,1,16,3,3,1,20,3,3,20,11,0,7,101.57142857142857,0.9523809523809523,533.25,0.0037488284910965324,20.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,0,605,21,3,1938,4,72,3,4,4,17875,11761,4,13,3,3,1,29,2,2,1,0,0,0,595.8333333333334,0.03333333333333333,4468.75,0.0011747594540165586,1.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32,1,238,5,2,1939,1,47,4,1,3,2432,15318,3,14,3,1,0,8,2,3,4,1,0,3,270.22222222222223,0.4444444444444444,810.6666666666666,0.002055076037813399,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
38,0,1206,9,2,1940,2,71,3,1,4,4771,14293,2,19,3,4,2,10,0,4,5,2,0,3,433.72727272727275,0.45454545454545453,1590.3333333333333,0.0018860016764459346,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49,0,1064,2,1,1941,2,42,3,5,4,19161,13738,3,15,3,4,0,28,3,3,5,4,4,3,660.7241379310345,0.1724137931034483,9580.5,0.00010437323870159691,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
42,0,419,12,4,1943,2,77,3,2,4,5087,2900,3,12,3,3,2,14,4,3,0,0,0,0,339.1333333333333,0.0,1017.4,0.0023584905660377358,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,1,1337,22,3,1944,1,58,2,1,2,2863,19555,1,12,3,1,0,1,2,3,1,0,0,0,1431.5,0.5,715.75,0.007681564245810056,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,0,682,18,4,1945,2,71,3,2,1,5561,15975,0,16,3,4,1,6,2,1,5,3,0,4,794.4285714285714,0.7142857142857143,1112.2,0.003236245954692557,5.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
28,0,1103,16,3,1947,3,49,3,1,3,2144,2122,1,14,3,3,0,5,3,2,5,3,1,4,357.3333333333333,0.8333333333333334,536.0,0.007459207459207459,2.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31,0,976,3,2,1948,3,48,3,1,1,3065,3995,1,13,3,4,1,4,3,4,4,2,2,3,613.0,0.8,1021.6666666666666,0.0009784735812133072,1.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
36,0,1351,9,4,1949,1,66,4,1,2,2810,9238,1,22,4,2,0,5,3,3,5,4,0,2,468.3333333333333,0.8333333333333334,562.0,0.0032017075773745998,5.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,0,937,1,3,1950,1,32,3,3,4,9888,6770,1,21,4,1,0,14,3,2,14,8,2,1,659.2,0.9333333333333333,2472.0,0.00010112245929821013,4.666666666666667,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,0,1239,13,4,1951,4,39,3,3,3,8628,22914,1,18,3,3,1,9,2,2,8,7,1,1,862.8,0.8,1725.6,0.0015065476880287403,4.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,0,157,1,3,1952,3,95,3,1,1,2867,20006,0,13,3,4,0,8,6,2,7,7,7,6,318.55555555555554,0.7777777777777778,716.75,0.0003486750348675035,0.875,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,0,136,1,3,1954,1,89,3,2,1,5373,6225,0,12,3,1,1,6,5,2,5,3,0,2,767.5714285714286,0.7142857142857143,1343.25,0.00018608113137327876,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,0,1146,15,4,1955,3,34,3,2,4,6667,16542,5,18,3,2,1,9,6,3,5,1,1,2,666.7,0.5,1333.4,0.0022495500899820035,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1125,1,3,1956,4,48,1,2,1,5003,5771,1,21,4,2,0,10,6,3,10,8,8,7,454.8181818181818,0.9090909090909091,1250.75,0.00019984012789768185,1.1111111111111112,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,1,1404,17,3,1960,3,32,2,1,4,2367,18779,5,12,3,1,1,6,2,2,4,1,0,3,338.14285714285717,0.5714285714285714,591.75,0.0071790540540540545,4.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
38,0,1404,1,3,1961,1,59,2,1,1,2858,11473,4,14,3,1,0,20,3,2,1,0,0,0,136.0952380952381,0.047619047619047616,714.5,0.0003497726477789437,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
35,0,1224,7,4,1962,3,55,3,2,4,5204,13586,1,11,3,4,0,10,2,3,10,8,0,9,473.09090909090907,0.9090909090909091,1040.8,0.0013448607108549472,10.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,0,954,9,3,1965,4,44,3,2,4,4105,5099,1,14,3,1,0,7,5,3,7,7,0,7,513.125,0.875,1026.25,0.00219191427179737,7.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32,0,1373,5,4,1966,4,56,2,2,4,9679,10138,8,24,4,2,0,8,1,3,1,0,0,0,1075.4444444444443,0.1111111111111111,1935.8,0.0005165289256198347,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,1,754,26,4,1967,1,63,3,2,4,5617,21075,1,11,3,3,0,10,4,3,10,7,0,8,510.6363636363636,0.9090909090909091,1123.4,0.004627981488074048,10.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
53,1,1168,24,4,1968,1,66,3,3,1,10448,5843,6,13,3,2,0,15,2,2,2,2,2,2,653.0,0.125,2089.6,0.0022968705139247776,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
54,0,155,9,2,1969,1,67,3,2,3,2897,22474,3,11,3,3,2,9,6,2,4,3,2,3,289.7,0.4,965.6666666666666,0.003105590062111801,1.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,1303,7,2,1970,4,36,3,2,3,5968,18079,1,20,4,3,3,9,2,3,9,7,2,8,596.8,0.9,1989.3333333333333,0.0011727257497068187,3.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,574,11,3,1971,1,30,3,3,3,7510,16873,1,17,3,2,1,10,1,3,10,9,0,9,682.7272727272727,0.9090909090909091,1877.5,0.0014645187058980162,10.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,0,1444,1,4,1972,4,88,3,1,2,2991,5224,0,11,3,2,1,7,2,3,6,2,1,2,373.875,0.75,598.2,0.00033422459893048126,3.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
55,0,189,26,4,1973,3,71,4,5,2,19636,25811,4,18,3,1,1,35,0,3,10,9,1,4,545.4444444444445,0.2777777777777778,3927.2,0.0013240311656566685,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
